name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
raj dhameja,0,3,11,0,1,ra,ja,raj,eja
ram swroop,0,3,10,0,0,ra,op,ram,oop
khusaboo,0,3,8,0,1,kh,oo,khu,boo
salinder,0,3,8,0,0,sa,er,sal,der
samad,0,3,5,0,0,sa,ad,sam,mad
pushpa devi,0,3,11,0,1,pu,vi,pus,evi
suraj pal,0,3,9,0,0,su,al,sur,pal
guddu mishra,0,3,12,0,1,gu,ra,gud,hra
asish agarwal,0,3,13,1,0,as,al,asi,wal
kirsh,0,3,5,0,0,ki,sh,kir,rsh
ombeer,0,3,6,1,0,om,er,omb,eer
sham singh,0,3,10,0,0,sh,gh,sha,ngh
ganpat,0,3,6,0,0,ga,at,gan,pat
rajendar shing,0,3,14,0,0,ra,ng,raj,ing
balbeer,0,3,7,0,0,ba,er,bal,eer
ramfare yadav,0,3,13,0,0,ra,av,ram,dav
ajay kumar gupta,0,3,16,1,1,aj,ta,aja,pta
lovly,0,3,5,0,0,lo,ly,lov,vly
ram sumet,0,3,9,0,0,ra,et,ram,met
anil suman,0,3,10,1,0,an,an,ani,man
sakal deep,0,3,10,0,0,sa,ep,sak,eep
vijay bahadur,0,3,13,0,0,vi,ur,vij,dur
mohd samsher,0,3,12,0,0,mo,er,moh,her
khamch,0,3,6,0,0,kh,ch,kha,mch
bhulaee,0,3,7,0,1,bh,ee,bhu,aee
mihir,0,3,5,0,0,mi,ir,mih,hir
santosh uppadhya,0,3,16,0,1,sa,ya,san,hya
soban singh rawat,0,3,17,0,0,so,at,sob,wat
lllllllllllllllllll,0,3,19,0,0,ll,ll,lll,lll
smt jyoti,0,3,9,0,1,sm,ti,smt,oti
prabhu swaroop,0,3,14,0,0,pr,op,pra,oop
sawrn singh,0,3,11,0,0,sa,gh,saw,ngh
shankar sharma,0,3,14,0,1,sh,ma,sha,rma
sri,0,3,3,0,1,sr,ri,sri,sri
ratwari chaudhary,0,3,17,0,0,ra,ry,rat,ary
surender pal arora,0,3,18,0,1,su,ra,sur,ora
swapam som,0,3,10,0,0,sw,om,swa,som
sanjit kumar,0,3,12,0,0,sa,ar,san,mar
phakir,0,3,6,0,0,ph,ir,pha,kir
shakil ahamad,0,3,13,0,0,sh,ad,sha,mad
susanto dass,0,3,12,0,0,su,ss,sus,ass
mintu,0,3,5,0,1,mi,tu,min,ntu
biitu tomar,0,3,11,0,0,bi,ar,bii,mar
seti,0,3,4,0,1,se,ti,set,eti
durga singh,0,3,11,0,0,du,gh,dur,ngh
shailesh kumar rai,0,3,18,0,1,sh,ai,sha,rai
patan dev mehto,0,3,15,0,1,pa,to,pat,hto
manesh chadda,0,3,13,0,1,ma,da,man,dda
muzim shah,0,3,10,0,0,mu,ah,muz,hah
rohan singh,0,3,11,0,0,ro,gh,roh,ngh
arun kafley,0,3,11,1,0,ar,ey,aru,ley
mogli,0,3,5,0,1,mo,li,mog,gli
lala ram,0,3,8,0,0,la,am,lal,ram
pardeep adak,0,3,12,0,0,pa,ak,par,dak
avdhesh kumar,0,3,13,1,0,av,ar,avd,mar
paramveer urf chintu,0,3,20,0,1,pa,tu,par,ntu
manmohan,0,3,8,0,0,ma,an,man,han
bhola,0,3,5,0,1,bh,la,bho,ola
kadir,0,3,5,0,0,ka,ir,kad,dir
sarvan mehto,0,3,12,0,1,sa,to,sar,hto
mahender sharma,0,3,15,0,1,ma,ma,mah,rma
amit singh,0,3,10,1,0,am,gh,ami,ngh
sujit kumar jha,0,3,15,0,1,su,ha,suj,jha
milkhi ram,0,3,10,0,0,mi,am,mil,ram
asi   mahali,0,3,12,1,1,as,li,asi,ali
dharmender kumar,0,3,16,0,0,dh,ar,dha,mar
sanjeev verma,0,3,13,0,1,sa,ma,san,rma
pardeep hemraj,0,3,14,0,0,pa,aj,par,raj
velaram,0,3,7,0,0,ve,am,vel,ram
dipanshu soni,0,3,13,0,1,di,ni,dip,oni
santi,0,3,5,0,1,sa,ti,san,nti
haneef,0,3,6,0,0,ha,ef,han,eef
yogender kumar,0,3,14,0,0,yo,ar,yog,mar
vidit tyagi,0,3,11,0,1,vi,gi,vid,agi
megh singh,0,3,10,0,0,me,gh,meg,ngh
ramakant,0,3,8,0,0,ra,nt,ram,ant
inderjit,0,3,8,1,0,in,it,ind,jit
rambrij,0,3,7,0,0,ra,ij,ram,rij
kapiil shah,0,3,11,0,0,ka,ah,kap,hah
saruf,0,3,5,0,0,sa,uf,sar,ruf
hakimuddin,0,3,10,0,0,ha,in,hak,din
suresh thakur,0,3,13,0,0,su,ur,sur,kur
riyasat,0,3,7,0,0,ri,at,riy,sat
vikas rajpoot,0,3,13,0,0,vi,ot,vik,oot
jasvant,0,3,7,0,0,ja,nt,jas,ant
mohd used,0,3,9,0,0,mo,ed,moh,sed
pawan ra,0,3,8,0,1,pa,ra,paw, ra
kumail,0,3,6,0,0,ku,il,kum,ail
subhash sharma,0,3,14,0,1,su,ma,sub,rma
tameezuddin,0,3,11,0,0,ta,in,tam,din
khajan singh,0,3,12,0,0,kh,gh,kha,ngh
suraj kewat,0,3,11,0,0,su,at,sur,wat
dimpal,0,3,6,0,0,di,al,dim,pal
puranmal,0,3,8,0,0,pu,al,pur,mal
visvajeet,0,3,9,0,0,vi,et,vis,eet
subash,0,3,6,0,0,su,sh,sub,ash
sooraj,0,3,6,0,0,so,aj,soo,raj
sachin gupta,0,3,12,0,1,sa,ta,sac,pta
abhishek tiwari,0,3,15,1,1,ab,ri,abh,ari
sabrajeet,0,3,9,0,0,sa,et,sab,eet
parmod kumar pal,0,3,16,0,0,pa,al,par,pal
shadan,0,3,6,0,0,sh,an,sha,dan
gotam kumar,0,3,11,0,0,go,ar,got,mar
nizam,0,3,5,0,0,ni,am,niz,zam
homa soji,0,3,9,0,1,ho,ji,hom,oji
ram swaroop,0,3,11,0,0,ra,op,ram,oop
nishant kumar,0,3,13,0,0,ni,ar,nis,mar
kartar singh,0,3,12,0,0,ka,gh,kar,ngh
atul uppel,0,3,10,1,0,at,el,atu,pel
ashwini,0,3,7,1,1,as,ni,ash,ini
shubham urf sonu,0,3,16,0,1,sh,nu,shu,onu
sameer khan,0,3,11,0,0,sa,an,sam,han
ajay choudhary,0,3,14,1,0,aj,ry,aja,ary
dharmender sahu,0,3,15,0,1,dh,hu,dha,ahu
ravi rawat,0,3,10,0,0,ra,at,rav,wat
tashnim,0,3,7,0,0,ta,im,tas,nim
maksood mohd,0,3,12,0,0,ma,hd,mak,ohd
sudhdev,0,3,7,0,0,su,ev,sud,dev
kalap th yadav,0,3,14,0,0,ka,av,kal,dav
santram mee,0,3,11,0,1,sa,ee,san,mee
mangeram,0,3,8,0,0,ma,am,man,ram
tanvir,0,3,6,0,0,ta,ir,tan,vir
ushad,0,3,5,1,0,us,ad,ush,had
chootu,0,3,6,0,1,ch,tu,cho,otu
wed,0,3,3,0,0,we,ed,wed,wed
ajab singh,0,3,10,1,0,aj,gh,aja,ngh
devendra singh,0,3,14,0,0,de,gh,dev,ngh
dilshad,0,3,7,0,0,di,ad,dil,had
vaid prakash,0,3,12,0,0,va,sh,vai,ash
perdeep,0,3,7,0,0,pe,ep,per,eep
dharam pal,0,3,10,0,0,dh,al,dha,pal
jitender kumar jha,0,3,18,0,1,ji,ha,jit,jha
hanif,0,3,5,0,0,ha,if,han,nif
chetan yogi,0,3,11,0,1,ch,gi,che,ogi
mohd tausif,0,3,11,0,0,mo,if,moh,sif
sinil kumar,0,3,11,0,0,si,ar,sin,mar
prahlad sharma,0,3,14,0,1,pr,ma,pra,rma
ram uadagar jha,0,3,15,0,1,ra,ha,ram,jha
kamla pardad,0,3,12,0,0,ka,ad,kam,dad
mohd kaim,0,3,9,0,0,mo,im,moh,aim
manvendra singh,0,3,15,0,0,ma,gh,man,ngh
hanumanram,0,3,10,0,0,ha,am,han,ram
shahjad,0,3,7,0,0,sh,ad,sha,jad
arvind bhardwaj,0,3,15,1,0,ar,aj,arv,waj
razi,0,3,4,0,1,ra,zi,raz,azi
visham,0,3,6,0,0,vi,am,vis,ham
gaurav aggarwal,0,3,15,0,0,ga,al,gau,wal
devpal,0,3,6,0,0,de,al,dev,pal
vishnu bahadur thapa,0,3,20,0,1,vi,pa,vis,apa
arjun sharma,0,3,12,1,1,ar,ma,arj,rma
parvej alam,0,3,11,0,0,pa,am,par,lam
mohd sharukh,0,3,12,0,0,mo,kh,moh,ukh
mohd izhar,0,3,10,0,0,mo,ar,moh,har
shur singh,0,3,10,0,0,sh,gh,shu,ngh
kishore dutt,0,3,12,0,0,ki,tt,kis,utt
suresh singh,0,3,12,0,0,su,gh,sur,ngh
shyam chirag,0,3,12,0,0,sh,ag,shy,rag
dolat singh,0,3,11,0,0,do,gh,dol,ngh
suneel kumar,0,3,12,0,0,su,ar,sun,mar
srikant,0,3,7,0,0,sr,nt,sri,ant
ishu,0,3,4,1,1,is,hu,ish,shu
sabbir ahmad,0,3,12,0,0,sa,ad,sab,mad
kapil aroda,0,3,11,0,1,ka,da,kap,oda
abhiv mittal,0,3,12,1,0,ab,al,abh,tal
rakshit garg,0,3,12,0,0,ra,rg,rak,arg
ramkumar,0,3,8,0,0,ra,ar,ram,mar
maninder,0,3,8,0,0,ma,er,man,der
dhurpati,0,3,8,0,1,dh,ti,dhu,ati
hamza shamim,0,3,12,0,0,ha,im,ham,mim
ryan singh,0,3,10,0,0,ry,gh,rya,ngh
manjeet kaur,0,3,12,0,0,ma,ur,man,aur
mohit gupta,0,3,11,0,1,mo,ta,moh,pta
baichan,0,3,7,0,0,ba,an,bai,han
mohammad sim,0,3,12,0,0,mo,im,moh,sim
mohd zim,0,3,8,0,0,mo,im,moh,zim
neeraj sharma,0,3,13,0,1,ne,ma,nee,rma
mohan dagar,0,3,11,0,0,mo,ar,moh,gar
vanshu,0,3,6,0,1,va,hu,van,shu
ashish vajpay,0,3,13,1,0,as,ay,ash,pay
sagar pal,0,3,9,0,0,sa,al,sag,pal
mohd samad,0,3,10,0,0,mo,ad,moh,mad
sashi partap,0,3,12,0,0,sa,ap,sas,tap
shanti lal,0,3,10,0,0,sh,al,sha,lal
ali hussain,0,3,11,1,0,al,in,ali,ain
ritesh,0,3,6,0,0,ri,sh,rit,esh
sanju tamang,0,3,12,0,0,sa,ng,san,ang
neelajan sen,0,3,12,0,0,ne,en,nee,sen
chajju singh,0,3,12,0,0,ch,gh,cha,ngh
ghurul alam,0,3,11,0,0,gh,am,ghu,lam
kamlesh kumawat,0,3,15,0,0,ka,at,kam,wat
nirbhay tiwari,0,3,14,0,1,ni,ri,nir,ari
kamal shayam sukha,0,3,18,0,1,ka,ha,kam,kha
kamal kishore,0,3,13,0,1,ka,re,kam,ore
bhagwaram,0,3,9,0,0,bh,am,bha,ram
dular mohd,0,3,10,0,0,du,hd,dul,ohd
pervez aalam,0,3,12,0,0,pe,am,per,lam
brijpal,0,3,7,0,0,br,al,bri,pal
amarth,0,3,6,1,0,am,th,ama,rth
ashif,0,3,5,1,0,as,if,ash,hif
binder singh,0,3,12,0,0,bi,gh,bin,ngh
jawed,0,3,5,0,0,ja,ed,jaw,wed
dhanpat,0,3,7,0,0,dh,at,dha,pat
shailender,0,3,10,0,0,sh,er,sha,der
sagir ali,0,3,9,0,1,sa,li,sag,ali
mehbob ali,0,3,10,0,1,me,li,meh,ali
yogendra pal,0,3,12,0,0,yo,al,yog,pal
munne alias driver,0,3,18,0,0,mu,er,mun,ver
pardep kumar mee,0,3,16,0,1,pa,ee,par,mee
hari lal,0,3,8,0,0,ha,al,har,lal
yamin,0,3,5,0,0,ya,in,yam,min
mohar snigh,0,3,11,0,0,mo,gh,moh,igh
birbal ram,0,3,10,0,0,bi,am,bir,ram
pyare lal,0,3,9,0,0,py,al,pya,lal
vin kumpawat,0,3,12,0,0,vi,at,vin,wat
aag,0,3,3,1,0,aa,ag,aag,aag
rajpal sharma,0,3,13,0,1,ra,ma,raj,rma
madhusudan prasad,0,3,17,0,0,ma,ad,mad,sad
mohd parveen,0,3,12,0,0,mo,en,moh,een
pramod mishra,0,3,13,0,1,pr,ra,pra,hra
sehin,0,3,5,0,0,se,in,seh,hin
hitesh widhuri,0,3,14,0,1,hi,ri,hit,uri
sharanjeet kour,0,3,15,0,0,sh,ur,sha,our
mun shah,0,3,8,0,0,mu,ah,mun,hah
ajit yadav,0,3,10,1,0,aj,av,aji,dav
puswa swami ratan,0,3,17,0,0,pu,an,pus,tan
bhim kumar,0,3,10,0,0,bh,ar,bhi,mar
prateek bahl,0,3,12,0,0,pr,hl,pra,ahl
shushil,0,3,7,0,0,sh,il,shu,hil
moh arif,0,3,8,0,0,mo,if,moh,rif
murgesh,0,3,7,0,0,mu,sh,mur,esh
sheh waz,0,3,8,0,0,sh,az,she,waz
begraj,0,3,6,0,0,be,aj,beg,raj
fahim ullah,0,3,11,0,0,fa,ah,fah,lah
shahid khan,0,3,11,0,0,sh,an,sha,han
gomti,0,3,5,0,1,go,ti,gom,mti
rahis ahmed,0,3,11,0,0,ra,ed,rah,med
jawed malik,0,3,11,0,0,ja,ik,jaw,lik
surender kapoor,0,3,15,0,0,su,or,sur,oor
jagth murmu,0,3,11,0,1,ja,mu,jag,rmu
rendra singh,0,3,12,0,0,re,gh,ren,ngh
raman kumar,0,3,11,0,0,ra,ar,ram,mar
mali ram,0,3,8,0,0,ma,am,mal,ram
sanjeet kumar,0,3,13,0,0,sa,ar,san,mar
inderjeet singh,0,3,15,1,0,in,gh,ind,ngh
gajraj,0,3,6,0,0,ga,aj,gaj,raj
rauf mohammad,0,3,13,0,0,ra,ad,rau,mad
arch,0,3,4,1,0,ar,ch,arc,rch
sankar lal,0,3,10,0,0,sa,al,san,lal
barjesh,0,3,7,0,0,ba,sh,bar,esh
eklok,0,3,5,1,0,ek,ok,ekl,lok
mithelash,0,3,9,0,0,mi,sh,mit,ash
meenu kumar,0,3,11,0,0,me,ar,mee,mar
vikram routela,0,3,14,0,1,vi,la,vik,ela
rakesh chhatwal,0,3,15,0,0,ra,al,rak,wal
rohit gulati,0,3,12,0,1,ro,ti,roh,ati
chela ram,0,3,9,0,0,ch,am,che,ram
virender kumar,0,3,14,0,0,vi,ar,vir,mar
vijay mann,0,3,10,0,0,vi,nn,vij,ann
mangilal,0,3,8,0,0,ma,al,man,lal
shashid khan,0,3,12,0,0,sh,an,sha,han
dheeraj chawla,0,3,14,0,1,dh,la,dhe,wla
parman,0,3,6,0,0,pa,an,par,man
dir tanzeem,0,3,11,0,0,di,em,dir,eem
ajay mishra,0,3,11,1,1,aj,ra,aja,hra
parkash kumar,0,3,13,0,0,pa,ar,par,mar
bharatlal mee,0,3,13,0,1,bh,ee,bha,mee
dund kishan,0,3,11,0,0,du,an,dun,han
shri sunil gupta,0,3,16,0,1,sh,ta,shr,pta
badri prasad,0,3,12,0,0,ba,ad,bad,sad
subhan khan,0,3,11,0,0,su,an,sub,han
durjan,0,3,6,0,0,du,an,dur,jan
anurag mishra,0,3,13,1,1,an,ra,anu,hra
rahul pratap,0,3,12,0,0,ra,ap,rah,tap
chura bahadur,0,3,13,0,0,ch,ur,chu,dur
kurban,0,3,6,0,0,ku,an,kur,ban
pradeep kumar sharma,0,3,20,0,1,pr,ma,pra,rma
tavraj,0,3,6,0,0,ta,aj,tav,raj
madhu sudan,0,3,11,0,0,ma,an,mad,dan
faisal yajdani,0,3,14,0,1,fa,ni,fai,ani
jasvinder singh,0,3,15,0,0,ja,gh,jas,ngh
aashish gupta,0,3,13,1,1,aa,ta,aas,pta
bholu ram,0,3,9,0,0,bh,am,bho,ram
jahir alam,0,3,10,0,0,ja,am,jah,lam
anus,0,3,4,1,0,an,us,anu,nus
jagdambika,0,3,10,0,1,ja,ka,jag,ika
vijay shri vastav,0,3,17,0,0,vi,av,vij,tav
chunnu sharma,0,3,13,0,1,ch,ma,chu,rma
devi lal,0,3,8,0,0,de,al,dev,lal
udai rayan,0,3,10,1,0,ud,an,uda,yan
jai prakash yadav,0,3,17,0,0,ja,av,jai,dav
isi ram,0,3,7,1,0,is,am,isi,ram
kalpesh,0,3,7,0,0,ka,sh,kal,esh
abdul rajjak,0,3,12,1,0,ab,ak,abd,jak
manish verma,0,3,12,0,1,ma,ma,man,rma
rajendr,0,3,7,0,0,ra,dr,raj,ndr
imaman,0,3,6,1,0,im,an,ima,man
kaptan,0,3,6,0,0,ka,an,kap,tan
sagar kumar,0,3,11,0,0,sa,ar,sag,mar
batu,0,3,4,0,1,ba,tu,bat,atu
vipin gujral,0,3,12,0,0,vi,al,vip,ral
dil kush mee,0,3,12,0,1,di,ee,dil,mee
mohd shan,0,3,9,0,0,mo,an,moh,han
prabhjit singh,0,3,14,0,0,pr,gh,pra,ngh
charan dass,0,3,11,0,0,ch,ss,cha,ass
anikesh,0,3,7,1,0,an,sh,ani,esh
zirul,0,3,5,0,0,zi,ul,zir,rul
mohd khalid,0,3,11,0,0,mo,id,moh,lid
aan,0,3,3,1,0,aa,an,aan,aan
dharam dev podar,0,3,16,0,0,dh,ar,dha,dar
jay rayan,0,3,9,0,0,ja,an,jay,yan
vijay gourav,0,3,12,0,0,vi,av,vij,rav
sunny goyal,0,3,11,0,0,su,al,sun,yal
joni,0,3,4,0,1,jo,ni,jon,oni
puran singh rawat,0,3,17,0,0,pu,at,pur,wat
sidheswar,0,3,9,0,0,si,ar,sid,war
radha kishan yadav,0,3,18,0,0,ra,av,rad,dav
rampal singh,0,3,12,0,0,ra,gh,ram,ngh
sanjiv kumar,0,3,12,0,0,sa,ar,san,mar
rajender th,0,3,11,0,0,ra,th,raj, th
raman rajak,0,3,11,0,0,ra,ak,ram,jak
laxman kumar,0,3,12,0,0,la,ar,lax,mar
nischaya,0,3,8,0,1,ni,ya,nis,aya
samir,0,3,5,0,0,sa,ir,sam,mir
meghath suwedi,0,3,14,0,1,me,di,meg,edi
shishul pal,0,3,11,0,0,sh,al,shi,pal
mazhar,0,3,6,0,0,ma,ar,maz,har
sheikh azhar ali,0,3,16,0,1,sh,li,she,ali
boby farman,0,3,11,0,0,bo,an,bob,man
mohamad anwar,0,3,13,0,0,mo,ar,moh,war
ram th choudhary,0,3,16,0,0,ra,ry,ram,ary
ram yadav,0,3,9,0,0,ra,av,ram,dav
halke,0,3,5,0,1,ha,ke,hal,lke
methun,0,3,6,0,0,me,un,met,hun
mangeshwar,0,3,10,0,0,ma,ar,man,war
taiyab khan,0,3,11,0,0,ta,an,tai,han
mohammad kaif,0,3,13,0,0,mo,if,moh,aif
kuparth shah,0,3,12,0,0,ku,ah,kup,hah
vicky singh,0,3,11,0,0,vi,gh,vic,ngh
kulwinder singh,0,3,15,0,0,ku,gh,kul,ngh
himanshu bisht,0,3,14,0,0,hi,ht,him,sht
sher khan,0,3,9,0,0,sh,an,she,han
aru,0,3,3,1,1,ar,ru,aru,aru
ikramudeen,0,3,10,1,0,ik,en,ikr,een
poshetty gajjala,0,3,16,0,1,po,la,pos,ala
muskuran,0,3,8,0,0,mu,an,mus,ran
sadip,0,3,5,0,0,sa,ip,sad,dip
ratan lal,0,3,9,0,0,ra,al,rat,lal
raj bala,0,3,8,0,1,ra,la,raj,ala
rishab kumar,0,3,12,0,0,ri,ar,ris,mar
devesh,0,3,6,0,0,de,sh,dev,esh
muhmad aarif,0,3,12,0,0,mu,if,muh,rif
sukhdev manjhi,0,3,14,0,1,su,hi,suk,jhi
ved ali,0,3,7,0,1,ve,li,ved,ali
in singh,0,3,8,1,0,in,gh,in ,ngh
mehboob ali,0,3,11,0,1,me,li,meh,ali
sheikh hamidral,0,3,15,0,0,sh,al,she,ral
jatin kashyap,0,3,13,0,0,ja,ap,jat,yap
raman singh,0,3,11,0,0,ra,gh,ram,ngh
ant singh,0,3,9,1,0,an,gh,ant,ngh
ramkishan,0,3,9,0,0,ra,an,ram,han
parhalad yadav,0,3,14,0,0,pa,av,par,dav
ramkiashan,0,3,10,0,0,ra,an,ram,han
sankarlal,0,3,9,0,0,sa,al,san,lal
abhisek,0,3,7,1,0,ab,ek,abh,sek
akib,0,3,4,1,0,ak,ib,aki,kib
dheeraj malik,0,3,13,0,0,dh,ik,dhe,lik
miraz ali,0,3,9,0,1,mi,li,mir,ali
amrit pal singh,0,3,15,1,0,am,gh,amr,ngh
moh,0,3,3,0,0,mo,oh,moh,moh
prsant,0,3,6,0,0,pr,nt,prs,ant
satya,0,3,5,0,1,sa,ya,sat,tya
pankaj dhami,0,3,12,0,1,pa,mi,pan,ami
chorag,0,3,6,0,0,ch,ag,cho,rag
poom,0,3,4,0,0,po,om,poo,oom
sukkhu,0,3,6,0,1,su,hu,suk,khu
angad bhatia,0,3,12,1,1,an,ia,ang,tia
duni,0,3,4,0,1,du,ni,dun,uni
sanjeev bhardwaj,0,3,16,0,0,sa,aj,san,waj
radhamohan,0,3,10,0,0,ra,an,rad,han
wazir azam,0,3,10,0,0,wa,am,waz,zam
kumresh,0,3,7,0,0,ku,sh,kum,esh
chtar singh,0,3,11,0,0,ch,gh,cht,ngh
san,0,3,3,0,0,sa,an,san,san
karim,0,3,5,0,0,ka,im,kar,rim
seeta devi,0,3,10,0,1,se,vi,see,evi
noore alam,0,3,10,0,0,no,am,noo,lam
wazid husain,0,3,12,0,0,wa,in,waz,ain
neelkant sharma,0,3,15,0,1,ne,ma,nee,rma
geeta bhagat,0,3,12,0,0,ge,at,gee,gat
mohammad rasid,0,3,14,0,0,mo,id,moh,sid
jardhan prasad,0,3,14,0,0,ja,ad,jar,sad
hardeep singh,0,3,13,0,0,ha,gh,har,ngh
tara,0,3,4,0,1,ta,ra,tar,ara
mahender singh negi,0,3,19,0,1,ma,gi,mah,egi
jamadar yadav,0,3,13,0,0,ja,av,jam,dav
bal dev,0,3,7,0,0,ba,ev,bal,dev
shailash,0,3,8,0,0,sh,sh,sha,ash
vinit kumar,0,3,11,0,0,vi,ar,vin,mar
rama singh,0,3,10,0,0,ra,gh,ram,ngh
raj upadhyay,0,3,12,0,0,ra,ay,raj,yay
rihal ali,0,3,9,0,1,ri,li,rih,ali
render kumar,0,3,12,0,0,re,ar,ren,mar
manish aneja,0,3,12,0,1,ma,ja,man,eja
bijender singh,0,3,14,0,0,bi,gh,bij,ngh
rame singh,0,3,10,0,0,ra,gh,ram,ngh
hasibul khan,0,3,12,0,0,ha,an,has,han
shiv kumar sharma,0,3,17,0,1,sh,ma,shi,rma
sher ram,0,3,8,0,0,sh,am,she,ram
radheshyam gupta,0,3,16,0,1,ra,ta,rad,pta
satendra singh,0,3,14,0,0,sa,gh,sat,ngh
ved,0,3,3,0,0,ve,ed,ved,ved
bhawani shankar,0,3,15,0,0,bh,ar,bha,kar
sujeet vishwas,0,3,14,0,0,su,as,suj,was
ka ram,0,3,6,0,0,ka,am,ka ,ram
mahender sahani,0,3,15,0,1,ma,ni,mah,ani
nilu giri,0,3,9,0,1,ni,ri,nil,iri
sohan singh,0,3,11,0,0,so,gh,soh,ngh
amir hamza,0,3,10,1,1,am,za,ami,mza
chaman lal verma,0,3,16,0,1,ch,ma,cha,rma
kamal yadav,0,3,11,0,0,ka,av,kam,dav
arun sing,0,3,9,1,0,ar,ng,aru,ing
bijan,0,3,5,0,0,bi,an,bij,jan
arun prakash tiwari,0,3,19,1,1,ar,ri,aru,ari
abdul sakur,0,3,11,1,0,ab,ur,abd,kur
dya shakar,0,3,10,0,0,dy,ar,dya,kar
dya shankar,0,3,11,0,0,dy,ar,dya,kar
mahender verma,0,3,14,0,1,ma,ma,mah,rma
punit gupta,0,3,11,0,1,pu,ta,pun,pta
mohd whied,0,3,10,0,0,mo,ed,moh,ied
jogender singh,0,3,14,0,0,jo,gh,jog,ngh
vikrant singh,0,3,13,0,0,vi,gh,vik,ngh
roshan singh,0,3,12,0,0,ro,gh,ros,ngh
chet,0,3,4,0,0,ch,et,che,het
resh kuamr,0,3,10,0,0,re,mr,res,amr
awdesh kumar,0,3,12,1,0,aw,ar,awd,mar
brijlal giri,0,3,12,0,1,br,ri,bri,iri
devan,0,3,5,0,0,de,an,dev,van
amar deep,0,3,9,1,0,am,ep,ama,eep
pramod shrama,0,3,13,0,1,pr,ma,pra,ama
tarbez ansari,0,3,13,0,1,ta,ri,tar,ari
riyajuddin,0,3,10,0,0,ri,in,riy,din
ajit singh,0,3,10,1,0,aj,gh,aji,ngh
kaushal,0,3,7,0,0,ka,al,kau,hal
harshdeep,0,3,9,0,0,ha,ep,har,eep
sahil khan,0,3,10,0,0,sa,an,sah,han
roop basant mee,0,3,15,0,1,ro,ee,roo,mee
vaseem,0,3,6,0,0,va,em,vas,eem
ajim,0,3,4,1,0,aj,im,aji,jim
ujjawal upadhyay,0,3,16,1,0,uj,ay,ujj,yay
bhikhari,0,3,8,0,1,bh,ri,bhi,ari
shivaji rai,0,3,11,0,1,sh,ai,shi,rai
ramjeet,0,3,7,0,0,ra,et,ram,eet
gopal dass,0,3,10,0,0,go,ss,gop,ass
sehjamal urf mun,0,3,16,0,0,se,un,seh,mun
ranbir singh,0,3,12,0,0,ra,gh,ran,ngh
bintu,0,3,5,0,1,bi,tu,bin,ntu
bhola th,0,3,8,0,0,bh,th,bho, th
laxman lal tundwal,0,3,18,0,0,la,al,lax,wal
hassan,0,3,6,0,0,ha,an,has,san
hayatul,0,3,7,0,0,ha,ul,hay,tul
santrm,0,3,6,0,0,sa,rm,san,trm
somth batra,0,3,11,0,1,so,ra,som,tra
shahnwaj,0,3,8,0,0,sh,aj,sha,waj
nrendr,0,3,6,0,0,nr,dr,nre,ndr
ahupendra,0,3,9,1,1,ah,ra,ahu,dra
dharmveer,0,3,9,0,0,dh,er,dha,eer
aakash chaudhary,0,3,16,1,0,aa,ry,aak,ary
lal man gupta,0,3,13,0,1,la,ta,lal,pta
mehboob,0,3,7,0,0,me,ob,meh,oob
saddham,0,3,7,0,0,sa,am,sad,ham
youraj,0,3,6,0,0,yo,aj,you,raj
puspendar,0,3,9,0,0,pu,ar,pus,dar
puneet,0,3,6,0,0,pu,et,pun,eet
satbir kumar,0,3,12,0,0,sa,ar,sat,mar
babulal,0,3,7,0,0,ba,al,bab,lal
shiv lal nehara,0,3,15,0,1,sh,ra,shi,ara
manoj kumar josi,0,3,16,0,1,ma,si,man,osi
kirshan,0,3,7,0,0,ki,an,kir,han
kaushik kumar,0,3,13,0,0,ka,ar,kau,mar
kanok,0,3,5,0,0,ka,ok,kan,nok
azhar khan,0,3,10,1,0,az,an,azh,han
sah,0,3,3,0,0,sa,ah,sah,sah
mohmed kanok,0,3,12,0,0,mo,ok,moh,nok
abdul gani,0,3,10,1,1,ab,ni,abd,ani
ram bhrose,0,3,10,0,1,ra,se,ram,ose
ayube,0,3,5,1,1,ay,be,ayu,ube
kirshn goapal jadhon,0,3,20,0,0,ki,on,kir,hon
mohd monish,0,3,11,0,0,mo,sh,moh,ish
jitender soni,0,3,13,0,1,ji,ni,jit,oni
balam,0,3,5,0,0,ba,am,bal,lam
rajeshvr,0,3,8,0,0,ra,vr,raj,hvr
shahvaj,0,3,7,0,0,sh,aj,sha,vaj
pintu meghwal,0,3,13,0,0,pi,al,pin,wal
thulal,0,3,6,0,0,th,al,thu,lal
sarif,0,3,5,0,0,sa,if,sar,rif
shivraj,0,3,7,0,0,sh,aj,shi,raj
muksndi lal,0,3,11,0,0,mu,al,muk,lal
partik kumar,0,3,12,0,0,pa,ar,par,mar
shubhm,0,3,6,0,0,sh,hm,shu,bhm
dev dutt,0,3,8,0,0,de,tt,dev,utt
aaftab alam,0,3,11,1,0,aa,am,aaf,lam
subodh yadav,0,3,12,0,0,su,av,sub,dav
sujeet haldal,0,3,13,0,0,su,al,suj,dal
vijay kumar tiwari,0,3,18,0,1,vi,ri,vij,ari
raj kohli,0,3,9,0,1,ra,li,raj,hli
