name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
zuzu,1,2,4,0,1,zu,zu,zuz,uzu
lisbeth,1,2,7,0,0,li,th,lis,eth
amada,1,2,5,1,1,am,da,ama,ada
amarilys,1,2,8,1,0,am,ys,ama,lys
dunitze,1,2,7,0,1,du,ze,dun,tze
elai,1,2,4,1,1,el,ai,ela,lai
vivia,1,2,5,0,1,vi,ia,viv,via
shaughnesse,1,2,11,0,1,sh,se,sha,sse
liah,1,2,4,0,0,li,ah,lia,iah
tessa,1,2,5,0,1,te,sa,tes,ssa
codi,1,2,4,0,1,co,di,cod,odi
ursula,1,2,6,1,1,ur,la,urs,ula
elvia,1,2,5,1,1,el,ia,elv,via
orielle,1,2,7,1,1,or,le,ori,lle
kiki,1,2,4,0,1,ki,ki,kik,iki
abr,1,2,3,1,0,ab,br,abr,abr
penni,1,2,5,0,1,pe,ni,pen,nni
gale,1,2,4,0,1,ga,le,gal,ale
zoe,1,2,3,0,1,zo,oe,zoe,zoe
desire,1,2,6,0,1,de,re,des,ire
daisey,1,2,6,0,0,da,ey,dai,sey
cathleen,1,2,8,0,0,ca,en,cat,een
timothy,1,2,7,0,0,ti,hy,tim,thy
micha,1,2,5,0,1,mi,ha,mic,cha
alesia,1,2,6,1,1,al,ia,ale,sia
marlie,1,2,6,0,1,ma,ie,mar,lie
amitra,1,2,6,1,1,am,ra,ami,tra
casie,1,2,5,0,1,ca,ie,cas,sie
patty,1,2,5,0,0,pa,ty,pat,tty
river,1,2,5,0,0,ri,er,riv,ver
lela,1,2,4,0,1,le,la,lel,ela
kirsten,1,2,7,0,0,ki,en,kir,ten
emile,1,2,5,1,1,em,le,emi,ile
chiffon,1,2,7,0,0,ch,on,chi,fon
shari,1,2,5,0,1,sh,ri,sha,ari
jackqueline,1,2,11,0,1,ja,ne,jac,ine
shara,1,2,5,0,1,sh,ra,sha,ara
amby,1,2,4,1,0,am,by,amb,mby
dysdy,1,2,5,0,0,dy,dy,dys,sdy
evita,1,2,5,1,1,ev,ta,evi,ita
migdalia,1,2,8,0,1,mi,ia,mig,lia
camelia,1,2,7,0,1,ca,ia,cam,lia
darsi,1,2,5,0,1,da,si,dar,rsi
esther,1,2,6,1,0,es,er,est,her
geri,1,2,4,0,1,ge,ri,ger,eri
rosalita,1,2,8,0,1,ro,ta,ros,ita
alesha,1,2,6,1,1,al,ha,ale,sha
makayla,1,2,7,0,1,ma,la,mak,yla
freedom,1,2,7,0,0,fr,om,fre,dom
holley,1,2,6,0,0,ho,ey,hol,ley
kisha,1,2,5,0,1,ki,ha,kis,sha
tera,1,2,4,0,1,te,ra,ter,era
angie,1,2,5,1,1,an,ie,ang,gie
carleen,1,2,7,0,0,ca,en,car,een
marle,1,2,5,0,1,ma,le,mar,rle
starlet,1,2,7,0,0,st,et,sta,let
lorri,1,2,5,0,1,lo,ri,lor,rri
