name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
shontell,1,0,8,0,0,sh,ll,sho,ell
sonya,1,0,5,0,1,so,ya,son,nya
tania,1,0,5,0,1,ta,ia,tan,nia
tashara,1,0,7,0,1,ta,ra,tas,ara
teretha,1,0,7,0,1,te,ha,ter,tha
tory,1,0,4,0,0,to,ry,tor,ory
tykebitha,1,0,9,0,1,ty,ha,tyk,tha
qia,1,0,3,0,1,qi,ia,qia,qia
israel,1,0,6,1,0,is,el,isr,ael
melinda,1,0,7,0,1,me,da,mel,nda
angeli,1,0,6,1,1,an,li,ang,eli
ebony,1,0,5,1,0,eb,ny,ebo,ony
lean,1,0,4,0,0,le,an,lea,ean
lockie,1,0,6,0,1,lo,ie,loc,kie
tracy,1,0,5,0,0,tr,cy,tra,acy
terri,1,0,5,0,1,te,ri,ter,rri
yvette,1,0,6,0,1,yv,te,yve,tte
lauren,1,0,6,0,0,la,en,lau,ren
cedrenea,1,0,8,0,1,ce,ea,ced,nea
beatrice,1,0,8,0,1,be,ce,bea,ice
takikie,1,0,7,0,1,ta,ie,tak,kie
jacquelyn,1,0,9,0,0,ja,yn,jac,lyn
taquesta,1,0,8,0,1,ta,ta,taq,sta
marie,1,0,5,0,1,ma,ie,mar,rie
anntawan,1,0,8,1,0,an,an,ann,wan
lacharion,1,0,9,0,0,la,on,lac,ion
roxanne,1,0,7,0,1,ro,ne,rox,nne
shernita,1,0,8,0,1,sh,ta,she,ita
shenkda,1,0,7,0,1,sh,da,she,kda
kalnisha,1,0,8,0,1,ka,ha,kal,sha
tamera,1,0,6,0,1,ta,ra,tam,era
tami,1,0,4,0,1,ta,mi,tam,ami
cameshia,1,0,8,0,1,ca,ia,cam,hia
kerry,1,0,5,0,0,ke,ry,ker,rry
valencia,1,0,8,0,1,va,ia,val,cia
khierta,1,0,7,0,1,kh,ta,khi,rta
tamara,1,0,6,0,1,ta,ra,tam,ara
mattie,1,0,6,0,1,ma,ie,mat,tie
shelea,1,0,6,0,1,sh,ea,she,lea
tayquaill,1,0,9,0,0,ta,ll,tay,ill
nikki,1,0,5,0,1,ni,ki,nik,kki
lakira,1,0,6,0,1,la,ra,lak,ira
shameka,1,0,7,0,1,sh,ka,sha,eka
alesha,1,0,6,1,1,al,ha,ale,sha
tia,1,0,3,0,1,ti,ia,tia,tia
cherai,1,0,6,0,1,ch,ai,che,rai
demetria,1,0,8,0,1,de,ia,dem,ria
terry,1,0,5,0,0,te,ry,ter,rry
yol,1,0,3,0,0,yo,ol,yol,yol
zucchini,1,0,8,0,1,zu,ni,zuc,ini
alexus,1,0,6,1,0,al,us,ale,xus
aysheia,1,0,7,1,1,ay,ia,ays,eia
tremeka,1,0,7,0,1,tr,ka,tre,eka
asia,1,0,4,1,1,as,ia,asi,sia
rebecca,1,0,7,0,1,re,ca,reb,cca
toccara,1,0,7,0,1,to,ra,toc,ara
kenitra,1,0,7,0,1,ke,ra,ken,tra
joycelyn,1,0,8,0,0,jo,yn,joy,lyn
kim,1,0,3,0,0,ki,im,kim,kim
minerva,1,0,7,0,1,mi,va,min,rva
chelsea,1,0,7,0,1,ch,ea,che,sea
portia,1,0,6,0,1,po,ia,por,tia
alicia,1,0,6,1,1,al,ia,ali,cia
gytonia,1,0,7,0,1,gy,ia,gyt,nia
charlotte,1,0,9,0,1,ch,te,cha,tte
erma,1,0,4,1,1,er,ma,erm,rma
arshantayvi,1,0,11,1,1,ar,vi,ars,yvi
shantwanice,1,0,11,0,1,sh,ce,sha,ice
letisha,1,0,7,0,1,le,ha,let,sha
nekosha,1,0,7,0,1,ne,ha,nek,sha
chantay,1,0,7,0,0,ch,ay,cha,tay
queen,1,0,5,0,0,qu,en,que,een
shimika,1,0,7,0,1,sh,ka,shi,ika
arlean,1,0,6,1,0,ar,an,arl,ean
katie,1,0,5,0,1,ka,ie,kat,tie
ruby,1,0,4,0,0,ru,by,rub,uby
susanne,1,0,7,0,1,su,ne,sus,nne
curtessa,1,0,8,0,1,cu,sa,cur,ssa
cierra,1,0,6,0,1,ci,ra,cie,rra
freda,1,0,5,0,1,fr,da,fre,eda
jacquella,1,0,9,0,1,ja,la,jac,lla
marlo,1,0,5,0,1,ma,lo,mar,rlo
sabri,1,0,5,0,1,sa,ri,sab,bri
genie,1,0,5,0,1,ge,ie,gen,nie
tempress,1,0,8,0,0,te,ss,tem,ess
hawanya,1,0,7,0,1,ha,ya,haw,nya
chantel,1,0,7,0,0,ch,el,cha,tel
bianca,1,0,6,0,1,bi,ca,bia,nca
cynti,1,0,5,0,1,cy,ti,cyn,nti
kesha,1,0,5,0,1,ke,ha,kes,sha
savonia,1,0,7,0,1,sa,ia,sav,nia
shayla,1,0,6,0,1,sh,la,sha,yla
vivian,1,0,6,0,0,vi,an,viv,ian
keryline,1,0,8,0,1,ke,ne,ker,ine
deji,1,0,4,0,1,de,ji,dej,eji
edricka,1,0,7,1,1,ed,ka,edr,cka
princess,1,0,8,0,0,pr,ss,pri,ess
rhonda,1,0,6,0,1,rh,da,rho,nda
juanita,1,0,7,0,1,ju,ta,jua,ita
hinda,1,0,5,0,1,hi,da,hin,nda
joy,1,0,3,0,0,jo,oy,joy,joy
kambri,1,0,6,0,1,ka,ri,kam,bri
mary,1,0,4,0,0,ma,ry,mar,ary
shanieka,1,0,8,0,1,sh,ka,sha,eka
shara,1,0,5,0,1,sh,ra,sha,ara
tori,1,0,4,0,1,to,ri,tor,ori
keia,1,0,4,0,1,ke,ia,kei,eia
dorthy,1,0,6,0,0,do,hy,dor,thy
connie,1,0,6,0,1,co,ie,con,nie
leola,1,0,5,0,1,le,la,leo,ola
