name,gender,race,length,fl_is_v,ll_is_v,first_2,last_2,first_3,last_3
garnet iii,0,2,10,0,1,ga,ii,gar,iii
jarrod,0,2,6,0,0,ja,od,jar,rod
jeffery,0,2,7,0,0,je,ry,jef,ery
jonothan,0,2,8,0,0,jo,an,jon,han
lloyd,0,2,5,0,0,ll,yd,llo,oyd
preston,0,2,7,0,0,pr,on,pre,ton
scottie,0,2,7,0,1,sc,ie,sco,tie
tyler,0,2,5,0,0,ty,er,tyl,ler
edmond,0,2,6,1,0,ed,nd,edm,ond
thaniel,0,2,7,0,0,th,el,tha,iel
jessy,0,2,5,0,0,je,sy,jes,ssy
samir,0,2,5,0,0,sa,ir,sam,mir
fred,0,2,4,0,0,fr,ed,fre,red
gilbert,0,2,7,0,0,gi,rt,gil,ert
gabriel,0,2,7,0,0,ga,el,gab,iel
julian,0,2,6,0,0,ju,an,jul,ian
pablo,0,2,5,0,1,pa,lo,pab,blo
mohamed,0,2,7,0,0,mo,ed,moh,med
gostabo,0,2,7,0,1,go,bo,gos,abo
lino,0,2,4,0,1,li,no,lin,ino
saverio,0,2,7,0,1,sa,io,sav,rio
fredrick,0,2,8,0,0,fr,ck,fre,ick
guillermo,0,2,9,0,1,gu,mo,gui,rmo
reyldo,0,2,6,0,1,re,do,rey,ldo
ivan,0,2,4,1,0,iv,an,iva,van
elasad,0,2,6,1,0,el,ad,ela,sad
mohamad,0,2,7,0,0,mo,ad,moh,mad
nicholas,0,2,8,0,0,ni,as,nic,las
curt,0,2,4,0,0,cu,rt,cur,urt
efren,0,2,5,1,0,ef,en,efr,ren
azaraias,0,2,8,1,0,az,as,aza,ias
lindoro,0,2,7,0,1,li,ro,lin,oro
than,0,2,4,0,0,th,an,tha,han
limo,0,2,4,0,1,li,mo,lim,imo
oscar,0,2,5,1,0,os,ar,osc,car
rikardo,0,2,7,0,1,ri,do,rik,rdo
stephen,0,2,7,0,0,st,en,ste,hen
alfred,0,2,6,1,0,al,ed,alf,red
bladimir,0,2,8,0,0,bl,ir,bla,mir
florencio,0,2,9,0,1,fl,io,flo,cio
gilberto,0,2,8,0,1,gi,to,gil,rto
isaac,0,2,5,1,0,is,ac,isa,aac
jefferson,0,2,9,0,0,je,on,jef,son
josue,0,2,5,0,1,jo,ue,jos,sue
lemuel,0,2,6,0,0,le,el,lem,uel
osmel,0,2,5,1,0,os,el,osm,mel
raydel,0,2,6,0,0,ra,el,ray,del
rene,0,2,4,0,1,re,ne,ren,ene
ruben,0,2,5,0,0,ru,en,rub,ben
silidonio,0,2,9,0,1,si,io,sil,nio
dylan,0,2,5,0,0,dy,an,dyl,lan
cesar,0,2,5,0,0,ce,ar,ces,sar
ramon,0,2,5,0,0,ra,on,ram,mon
colton,0,2,6,0,0,co,on,col,ton
efrain,0,2,6,1,0,ef,in,efr,ain
marco,0,2,5,0,1,ma,co,mar,rco
nelvis,0,2,6,0,0,ne,is,nel,vis
rigoberto,0,2,9,0,1,ri,to,rig,rto
ira,0,2,3,1,1,ir,ra,ira,ira
francis,0,2,7,0,0,fr,is,fra,cis
forrest,0,2,7,0,0,fo,st,for,est
loren,0,2,5,0,0,lo,en,lor,ren
shaw,0,2,4,0,0,sh,aw,sha,haw
douglas,0,2,7,0,0,do,as,dou,las
dominic,0,2,7,0,0,do,ic,dom,nic
akin,0,2,4,1,0,ak,in,aki,kin
alvaro,0,2,6,1,1,al,ro,alv,aro
eugenio,0,2,7,1,1,eu,io,eug,nio
silbestre,0,2,9,0,1,si,re,sil,tre
matrix,0,2,6,0,0,ma,ix,mat,rix
hans,0,2,4,0,0,ha,ns,han,ans
howard,0,2,6,0,0,ho,rd,how,ard
ian,0,2,3,1,0,ia,an,ian,ian
jace,0,2,4,0,1,ja,ce,jac,ace
kasper,0,2,6,0,0,ka,er,kas,per
leslie,0,2,6,0,1,le,ie,les,lie
lucky,0,2,5,0,0,lu,ky,luc,cky
mike,0,2,4,0,1,mi,ke,mik,ike
porter,0,2,6,0,0,po,er,por,ter
ryan,0,2,4,0,0,ry,an,rya,yan
tony,0,2,4,0,0,to,ny,ton,ony
wesley,0,2,6,0,0,we,ey,wes,ley
johnel,0,2,6,0,0,jo,el,joh,nel
norberto,0,2,8,0,1,no,to,nor,rto
fredy,0,2,5,0,0,fr,dy,fre,edy
pasqualino,0,2,10,0,1,pa,no,pas,ino
cody,0,2,4,0,0,co,dy,cod,ody
ines,0,2,4,1,0,in,es,ine,nes
lucas,0,2,5,0,0,lu,as,luc,cas
rafael,0,2,6,0,0,ra,el,raf,ael
dicky,0,2,5,0,0,di,ky,dic,cky
frederick,0,2,9,0,0,fr,ck,fre,ick
lucian,0,2,6,0,0,lu,an,luc,ian
giovanni,0,2,8,0,1,gi,ni,gio,nni
wallace,0,2,7,0,1,wa,ce,wal,ace
melvin,0,2,6,0,0,me,in,mel,vin
umberto,0,2,7,1,1,um,to,umb,rto
toney,0,2,5,0,0,to,ey,ton,ney
marcas,0,2,6,0,0,ma,as,mar,cas
ricky,0,2,5,0,0,ri,ky,ric,cky
philip,0,2,6,0,0,ph,ip,phi,lip
mladen,0,2,6,0,0,ml,en,mla,den
gaetano,0,2,7,0,1,ga,no,gae,ano
johnnie,0,2,7,0,1,jo,ie,joh,nie
adrien,0,2,6,1,0,ad,en,adr,ien
gonzalo,0,2,7,0,1,go,lo,gon,alo
reildo,0,2,6,0,1,re,do,rei,ldo
rold,0,2,4,0,0,ro,ld,rol,old
jed,0,2,3,0,0,je,ed,jed,jed
albert,0,2,6,1,0,al,rt,alb,ert
benito,0,2,6,0,1,be,to,ben,ito
edenmis,0,2,7,1,0,ed,is,ede,mis
jovany,0,2,6,0,0,jo,ny,jov,any
ramiro,0,2,6,0,1,ra,ro,ram,iro
allan,0,2,5,1,0,al,an,all,lan
dilean,0,2,6,0,0,di,an,dil,ean
merquiades,0,2,10,0,0,me,es,mer,des
leord,0,2,5,0,0,le,rd,leo,ord
robin,0,2,5,0,0,ro,in,rob,bin
francisco,0,2,9,0,1,fr,co,fra,sco
eude,0,2,4,1,1,eu,de,eud,ude
yosue,0,2,5,0,1,yo,ue,yos,sue
josh,0,2,4,0,0,jo,sh,jos,osh
fabio,0,2,5,0,1,fa,io,fab,bio
camilo,0,2,6,0,1,ca,lo,cam,ilo
hugo,0,2,4,0,1,hu,go,hug,ugo
ismael,0,2,6,1,0,is,el,ism,ael
kyle,0,2,4,0,1,ky,le,kyl,yle
yariel,0,2,6,0,0,ya,el,yar,iel
jiskly,0,2,6,0,0,ji,ly,jis,kly
cory,0,2,4,0,0,co,ry,cor,ory
jamie,0,2,5,0,1,ja,ie,jam,mie
